Kernel,Param1,Param2,Options,Size,Time
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.15610
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.16234
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.14472
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.16608
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.16729
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.15467
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.15778
myGEMM.cl,5,8,-cl-std=CL1.2,1024,0.15872
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.07118
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.04373
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.10447
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.03462
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.99167
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.01805
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.98744
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.19448
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.10939
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.02591
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.00277
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.08370
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.97922
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.06446
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.06124
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.03775
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.10074
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.00538
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.98649
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.07113
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.13859
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.98216
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.06127
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.99620
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.05401
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.99583
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.04844
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.01683
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.02183
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.03036
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.99254
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.06335
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.11275
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.03109
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.06487
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.13443
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.02130
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.11681
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.01765
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.97762
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.01092
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.01903
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.97145
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.99760
myGEMM.cl,5,8,-cl-std=CL1.2,2048,0.97427
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.06736
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.01718
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.12673
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.03383
myGEMM.cl,5,8,-cl-std=CL1.2,2048,1.00344
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.08791
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.30846
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.52218
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.30351
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.99558
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.48227
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.29538
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.25370
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.65786
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.44784
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.38395
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.17267
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.11373
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.01092
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.98841
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.18407
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.37830
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.08771
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.50255
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.31003
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.24013
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.42282
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.86345
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.33842
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.82537
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.05718
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.15524
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.19838
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.03345
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.18171
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.05157
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.29185
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.28594
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.37290
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.71761
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.84147
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.22491
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.00799
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.92686
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.24673
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.05384
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.16985
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.03935
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.20911
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.53537
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.77213
myGEMM.cl,5,8,-cl-std=CL1.2,4096,3.86712
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.13104
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.15940
myGEMM.cl,5,8,-cl-std=CL1.2,4096,4.07500
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16834
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14734
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16263
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14449
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16362
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16491
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15141
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14617
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15053
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15540
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15520
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16377
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15573
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15163
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16412
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16698
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15475
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15321
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14571
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15286
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15376
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16888
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14869
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15308
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16290
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14868
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15284
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15507
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15393
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15022
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16779
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15496
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15537
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16042
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16085
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14786
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15866
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14820
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16368
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15771
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16317
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.14614
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15750
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15440
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15272
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15532
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16445
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15035
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.15426
myGEMM.cl,5,8,-cl-std=CL2.0,1024,0.16452
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.01983
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.02415
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.08611
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.98574
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.96741
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.08091
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.99371
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.97068
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.09872
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.00698
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.97131
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.92082
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.05443
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.06076
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.98452
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.95675
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.06991
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.02887
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.94648
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.06227
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.02038
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.00730
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.92216
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.98878
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.95912
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.05789
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.07529
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.07943
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.00110
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.99223
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.00011
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.02041
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.03811
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.03250
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.99094
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.04168
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.03164
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.90726
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.95494
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.03140
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.91939
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.96914
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.06867
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.93080
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.98503
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.04125
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.05157
myGEMM.cl,5,8,-cl-std=CL2.0,2048,1.01003
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.99337
myGEMM.cl,5,8,-cl-std=CL2.0,2048,0.95421
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.40367
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.34992
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.57144
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.73700
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.53818
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.41630
myGEMM.cl,5,8,-cl-std=CL2.0,4096,3.82061
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.94865
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.61060
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.08157
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.25696
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.51264
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.76135
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.47986
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.42386
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.42367
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.57655
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.48678
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.30291
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.04516
myGEMM.cl,5,8,-cl-std=CL2.0,4096,3.98829
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.73770
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.51375
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.00800
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.60110
myGEMM.cl,5,8,-cl-std=CL2.0,4096,3.82492
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.50072
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.16944
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.61178
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.30953
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.45400
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.44238
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.27519
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.46574
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.23038
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.43941
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.40764
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.00965
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.04255
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.47897
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.43543
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.26203
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.50844
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.19287
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.39181
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.52310
myGEMM.cl,5,8,-cl-std=CL2.0,4096,3.97980
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.04823
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.65694
myGEMM.cl,5,8,-cl-std=CL2.0,4096,4.16451
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03423
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03138
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03126
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03524
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03055
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03367
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03420
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03353
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03542
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03179
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03387
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03228
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03059
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03373
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.02998
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03378
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03406
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03184
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03080
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03205
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03383
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03588
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03494
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03413
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03010
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03253
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03561
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03243
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03115
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03172
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03466
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03025
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03262
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03708
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03442
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03346
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03507
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03086
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03393
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03377
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03572
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03149
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03601
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03363
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03227
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03281
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03274
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03400
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03552
myGEMM.cl,5,16,-cl-std=CL1.2,1024,0.03324
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26170
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27836
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27261
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26699
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25389
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.24819
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26102
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.29475
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.24592
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27074
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25409
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25941
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25521
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.24767
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26491
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25437
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25553
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25258
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27528
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.23833
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25622
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26454
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26487
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25757
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25272
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25296
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25795
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26583
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.28045
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25090
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26715
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26150
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27072
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.24807
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.28766
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.29008
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26401
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27788
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26104
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.24898
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.22441
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25174
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26217
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26094
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27411
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26098
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.26304
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.23886
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.27924
myGEMM.cl,5,16,-cl-std=CL1.2,2048,0.25789
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.28113
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.30200
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.34598
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.30285
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.21444
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.21828
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.36004
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.19432
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.32956
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.39157
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.24505
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.29937
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.23684
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.13788
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.20690
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.19636
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.30306
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.25350
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.27983
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.18411
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.26358
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.26609
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.18281
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.20981
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.29565
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.16890
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.40360
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.25331
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.36240
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.24227
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.19482
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.22285
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.29182
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.27198
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.25308
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.29210
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.29039
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.27043
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.37718
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.14219
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.25577
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.35460
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.19023
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.38195
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.17890
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.26566
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.23866
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.38089
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.30863
myGEMM.cl,5,16,-cl-std=CL1.2,4096,1.27411
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03333
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03464
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03481
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03227
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03600
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03261
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03254
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03168
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03251
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03557
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03426
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03150
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03719
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03158
myGEMM.cl,5,16,-cl-std=CL2.0,1024,0.03285
